num_zones,num_iterations,occSch,hc,cc,bb,fn,lt,eq,RM4534_sensor,RM4532_sensor,RM4530_sensor,RM4528_sensor,RM4527_sensor,RM4525_sensor,RM4523_sensor,RM4522_sensor,RM4521_sensor,RM4514D_sensor,RM4514C_sensor,RM4514_sensor,RM4514B_sensor,RM4514A_sensor,RM4520_sensor,RM4524_sensor,RM4526_sensor,RM4535_sensor,RM4533_sensor,RM4537_sensor,RM4536_sensor,RM4539_sensor,RM4541_sensor,RM4543_sensor,RM4513_sensor,RM4500_sensor,RM4534_co2,RM4532_co2,RM4530_co2,RM4528_co2,RM4527_co2,RM4525_co2,RM4523_co2,RM4522_co2,RM4521_co2,RM4514D_co2,RM4514C_co2,RM4514_co2,RM4514B_co2,RM4514A_co2,RM4520_co2,RM4524_co2,RM4526_co2,RM4535_co2,RM4533_co2,RM4537_co2,RM4536_co2,RM4539_co2,RM4541_co2,RM4543_co2,RM4513_co2,RM4500_co2,RM4534_Tza,RM4532_Tza,RM4530_Tza,RM4528_Tza,RM4527_Tza,RM4525_Tza,RM4523_Tza,RM4522_Tza,RM4521_Tza,RM4514D_Tza,RM4514C_Tza,RM4514_Tza,RM4514B_Tza,RM4514A_Tza,RM4520_Tza,RM4524_Tza,RM4526_Tza,RM4535_Tza,RM4533_Tza,RM4537_Tza,RM4536_Tza,RM4539_Tza,RM4541_Tza,RM4543_Tza,RM4513_Tza,RM4500_Tza
1,4,1,28.35179158,95.57366964,129.7161219,21.13513657,52.03923996,53.7948,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,69.75,14.25,85.25,51.25,91.25,270,26,64.25,11.25,19.75,5.5,191.25,21.75,62,149,148.5,90.5,38.75,588.5,2168.5,198.25,244.25,148.75,118.75,300.5,0
1,4,2,29.24007549,87.05857494,131.5055152,20.6168532,49.54538951,47.034,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,0,0,0,0,0,0,44.5,82.5,83,4.75,86.25,418,112.25,58,12,21.75,17,432.25,13.25,66.5,30.5,53.25,52.25,38.5,1059,2166.25,385.25,550.75,465,28,272.75,0
1,4,3,29.8604195,98.290102,129.2290103,20.36977574,54.64544429,58.09212,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,82.5,35.25,2.25,55.5,401.75,163.75,9.75,55.25,5,12,161.75,3.25,23.75,110.75,118.5,139.5,25,2045.25,231,452.25,127.5,189.5,327.75,459.5,0
1,4,4,34.68200914,113.7820476,124.5120505,21.44908838,59.64946351,77.95764,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,74.25,92.75,8.5,79.75,84.75,95,62,61.75,11.25,35,66.25,40.25,22.5,76,113,114,7.5,31.5,1013.25,1159.25,1015,112.25,47.25,322.5,300,0
1,4,5,29.80618134,118.4653303,122.3270257,22.03623036,56.52316742,112.51224,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,64.75,65.75,2.5,68.75,73.5,143.75,169.5,11.5,5,4.25,55.75,36.25,21.25,28.5,100,73,109.25,81.5,436.75,623.5,1982,834.5,200,27,701.5,0
1,4,6,32.5495266,103.9900686,127.5194487,21.51679304,55.66727994,65.53116,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,63.5,14,65.5,76.5,409.5,41,88.75,4.25,54.75,55,36,5.75,77.25,108.75,113.75,124.25,103.75,2088.75,222.25,446.5,1325.75,53.75,81.75,304,0
1,4,7,25.2932074,88.69100711,133.1737498,20.48676469,47.69887131,45.95184,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,5.75,26,82.75,1.75,75.25,278.75,133.5,52.25,49,54.75,8.75,42.25,17.25,30.5,144.5,38.25,135.25,27.75,588.25,1344,197.5,805.25,297.25,109.75,203.25,0
1,4,8,29.79751878,87.53529633,132.8169375,20.4464564,49.44895608,42.8895,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,72,20.75,5,78.25,1038.5,60.25,24,16.75,48.75,5.25,163,25,4.5,64.25,57.75,164.75,34.5,681,264,407.25,123.75,165,157.75,316,0
1,4,9,30.07032672,96.06076141,126.0642228,20.62788943,51.36563081,72.50256,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,64.25,6.25,72,6,407.25,134.25,65,14.25,57.5,71,432.25,5.25,56.75,99.75,127.5,20.75,85.75,621.5,594.75,965,468.25,122.75,54.25,252,0
1,4,10,28.43998128,93.82633286,131.4624263,20.99161228,50.38159485,56.42838,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,7.25,58.25,14.25,26.5,78.5,269.25,44,16.75,52,11,3,163.25,17,71.25,141.75,118,218,167.75,515.25,1013.75,452.75,61,234.75,114.75,655,0
1,5,1,28.17890084,95.51212902,129.7051098,21.19069377,52.03923996,53.7948,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,69.75,14.25,84.75,59,88.5,270.25,26,64.25,11.25,19.25,5.5,191.5,21.75,62.25,146.75,148.25,90.25,38.75,589.5,2168.5,198.75,243,148.75,120.75,300.5,0
1,5,2,29.05576185,87.04460068,131.4582925,20.59148021,49.54538951,47.034,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,44.5,82.5,83,5,82.75,420,112.5,58,12,21.75,17,432.25,13.25,66.5,30.5,53.25,52.25,38.5,1058.5,2166.25,385.5,550.5,464.5,28.25,273.5,0
1,5,3,29.67569453,98.30315924,129.1908203,20.36382569,54.64544429,58.09212,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,83.5,35.25,2.75,54.75,402,164,9.75,55,5,12,161.75,3.25,23.75,111,118.75,140.75,25,2061.25,231,452.25,127.5,189.5,327.75,460,0
1,5,4,34.78567889,113.7503179,124.5635767,21.4657598,59.64946351,77.95764,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,74.25,93,8.5,86.25,81.75,93.5,62,62,11.25,35,66.25,40.25,22.5,75.5,112.5,114.25,7.5,31.5,1013.25,1159.25,1013.25,110.75,47.25,322.5,300,0
1,5,5,29.68874893,118.3964215,122.3124881,22.04339939,56.52316742,112.51224,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,64.75,65,2.5,72.25,71.25,145.5,169.25,11.5,5,4.25,56,36.25,21.25,28.5,99.5,72.75,109.25,81.25,435.75,623.5,1982,834.5,200.25,27.75,711,0
1,5,6,32.46447028,103.9384711,127.5141584,21.49969483,55.66727994,65.53116,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.75,63,14,68.75,74,410.5,41.25,88.75,4.25,54.5,55,36,5.75,77.5,108.75,114,124.5,103.75,2093.5,222.75,448.5,1325.75,54,81.75,304,0
