Timestamp,VAV_01,VAV_02,VAV_03,VAV_04,VAV_05,VAV_06,VAV_07,VAV_08,VAV_09,VAV_10,VAV_11,VAV_12,VAV_13,VAV_14,VAV_15,VAV_16,VAV_17
2019-04-26 20:00,166.6832733,478.2441406,62.14002991,566.4397583,373.8502405,96.22025299,84.78678894,182.6949005,441.2979126,375.8435364,428.3389282,447.2564392,63.11262512,127.2198639,76.27789307,446.9192505,84.08612061
2019-04-26 21:00,265.4947815,471.5917969,61.82952499,572.0032959,377.5221753,95.59866333,83.21364594,166.8072357,313.3433838,278.1410828,293.768158,451.4746399,60.53292084,125.8431091,137.1870575,432.564209,83.99700928
2019-04-26 22:00,226.2523346,470.9702759,61.542202,557.611145,368.0233557,0,0,0,325.7766418,305.6382141,353.8817444,450.6326294,59.91554642,56.91886902,76.7984314,39.70380783,34.69501114
2019-04-26 23:00,160.9620667,474.0745239,62.15702438,571.8729858,377.4361706,0,0,0,290.7870789,267.9187622,275.03125,449.8334045,63.08996582,55.25061798,38.29328537,39.70380783,34.69501114
2019-04-27 0:00,164.7188416,468.2746887,61.79201508,582.6374512,384.5407178,0,0,0,320.9840698,290.3160706,319.3503418,452.0249939,62.15058517,55.25061798,31.60287666,38.56163406,34.93556976
2019-04-27 1:00,157.5850372,480.3269043,62.05588531,578.2041626,381.6147473,0,0,0,260.8246765,237.9138794,226.37677,448.8051758,63.92098999,55.25061798,0,39.03107452,34.94589615
2019-04-27 2:00,168.8055267,475.8908386,61.79436874,563.1898804,371.7053211,0,0,0,226.7648621,222.0962982,236.1051636,447.5914307,64.83553314,55.25061798,32.62766266,39.21664047,35.67435837
2019-04-27 3:00,161.4394989,484.464325,62.41592789,564.9666748,372.8780054,0,0,0,256.8483887,248.256958,269.6200256,448.933136,63.39115524,55.25061798,31.94413376,39.3924942,35.57130814
2019-04-27 4:00,157.581192,471.97995,61.81466675,570.3342285,376.4205908,0,0,0,369.1490784,330.2172241,362.406189,450.3869324,60.25634384,55.25061798,0,38.081604,35.44285584
2019-04-27 5:00,163.8286743,476.1489258,61.86307526,570.4933472,376.5256092,0,0,0,313.9330444,268.5552979,288.0094299,458.2879639,62.70621109,55.25061798,32.16088867,39.03572464,35.2244606
2019-04-27 6:00,161.124054,473.3920288,61.35089493,564.842041,372.7957471,0,0,0,221.6518097,222.0741425,227.6315918,453.2532043,64.01435089,55.25061798,31.94938469,39.70380783,36.10757828
